,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.0019493177387914231,6.240275845170769,0.0,1.4987758406328895
1,1,1,fam,9.948961825833473e-06,11.51804235134969,0.0,1.4987758406328895
2,2,2,fam,5.86465548081378e-06,12.046566819133416,0.0,1.4987758406328895
3,3,0,fam,0.22322595928259373,1.499570750208345,0.0,1.4987758406328895
4,4,1,fam,0.19305945715940476,1.6447570693370663,0.0,1.4987758406328895
5,5,2,fam,0.17637488616853175,1.7351435142039426,0.0,1.4987758406328895
6,6,0,fam,0.22335811017208024,1.4989789203497244,0.0,1.4987758406328895
7,7,1,fam,0.2147816429059361,1.5381333813312237,0.0,1.4987758406328895
8,8,2,fam,0.20915974629655062,1.5646569826264607,0.0,1.4987758406328895
9,9,0,fam,0.22338916567368183,1.498839890955117,0.0,1.4987758406328895
10,10,1,fam,0.22061058633842337,1.5113561844727148,0.0,1.4987758406328895
11,11,2,fam,0.21870635313164238,1.5200253021939443,0.0,1.4987758406328895
12,12,0,fam,0.22339869817426933,1.4987972196949497,0.0,1.4987758406328895
13,13,1,fam,0.22246343823579554,1.5029925134140196,0.0,1.4987758406328895
14,14,2,fam,0.22181340207474917,1.5059187817490938,0.0,1.4987758406328895
15,15,0,fam,0.22340185102800544,1.498783106669611,0.0,1.4987758406328895
16,16,1,fam,0.2230830980705594,1.5002109398462644,0.0,1.4987758406328895
17,17,2,fam,0.2228605116738623,1.501209211422841,0.0,1.4987758406328895
18,18,0,fam,0.22340291924830227,1.4987783250720637,0.0,1.4987758406328895
19,19,1,fam,0.2232938250834719,1.4992667735256675,0.0,1.4987758406328895
20,20,2,fam,0.22321752254232585,1.4996085455424124,0.0,1.4987758406328895
21,21,0,fam,0.22340328411451396,1.498776691852968,0.0,1.4987758406328895
22,22,1,fam,0.2233658927463643,1.4989440774747769,0.0,1.4987758406328895
23,23,2,fam,0.22333972623510892,1.4990612307415971,0.0,1.4987758406328895
24,24,0,fam,0.22340340908404827,1.4987761324632534,0.0,1.4987758406328895
25,25,1,fam,0.223390587127465,1.4988335278476832,0.0,1.4987758406328895
26,26,2,fam,0.22338161263354256,1.4988737026568073,0.0,1.4987758406328895
27,27,0,fam,0.22340345192750455,1.4987759406870742,0.0,1.4987758406328895
28,28,1,fam,0.2233990543824693,1.498795625200806,0.0,1.4987758406328895
29,29,2,fam,0.2233959762039528,1.498809404129871,0.0,1.4987758406328895
30,30,0,fam,0.22340346662032967,1.4987758749189561,0.0,1.4987758406328895
31,31,1,fam,0.22340195830779833,1.4987826264597708,0.0,1.4987758406328895
32,32,2,fam,0.22340090250114455,1.4987873525112194,0.0,1.4987758406328895
33,33,0,fam,0.22340347165967692,1.4987758523617984,0.0,1.4987758406328895
34,34,1,fam,0.22340295431382157,1.4987781681111936,0.0,1.4987758406328895
35,35,2,fam,0.22340259217314848,1.4987797891325796,0.0,1.4987758406328895
36,36,0,fam,0.2234034733881387,1.4987758446248471,0.0,1.4987758406328895
37,37,1,fam,0.22340329593913888,1.4987766389234658,0.0,1.4987758406328895
38,38,2,fam,0.22340317172500676,1.4987771949321234,0.0,1.4987758406328895
39,39,0,fam,0.22340347398099705,1.498775841971091,0.0,1.4987758406328895
40,40,1,fam,0.22340341311606404,1.4987761144151144,0.0,1.4987758406328895
41,41,2,fam,0.2234033705106307,1.4987763051258867,0.0,1.4987758406328895
42,42,0,fam,0.22340347418434697,1.498775841060855,0.0,1.4987758406328895
43,43,1,fam,0.22340345330768369,1.4987759345091074,0.0,1.4987758406328895
44,44,2,fam,0.2234034386940217,1.498775999922879,0.0,1.4987758406328895
45,45,0,fam,0.22340347425409596,1.498775840748644,0.0,1.4987758406328895
46,46,1,fam,0.22340346709340145,1.4987758728013891,0.0,1.4987758406328895
47,47,2,fam,0.22340346208091558,1.4987758952383101,0.0,1.4987758406328895
48,48,0,fam,0.22340347427801988,1.4987758406415557,0.0,1.4987758406328895
49,49,1,fam,0.2234034718219018,1.4987758516356466,0.0,1.4987758406328895
50,50,2,fam,0.22340347010261916,1.4987758593315101,0.0,1.4987758406328895
51,51,0,fam,0.22340347428622573,1.4987758406048246,0.0,1.4987758406328895
52,52,1,fam,0.22340347344377723,1.4987758443757977,0.0,1.4987758406328895
53,53,2,fam,0.22340347285406328,1.4987758470154788,0.0,1.4987758406328895
54,54,0,fam,0.22340347428904037,1.4987758405922256,0.0,1.4987758406328895
55,55,1,fam,0.2234034740000805,1.4987758418856696,0.0,1.4987758406328895
56,56,2,fam,0.22340347379780862,1.4987758427910802,0.0,1.4987758406328895
57,57,0,fam,0.2234034742900058,1.4987758405879041,0.0,1.4987758406328895
58,58,1,fam,0.22340347419089257,1.4987758410315555,0.0,1.4987758406328895
59,59,2,fam,0.22340347412151332,1.4987758413421113,0.0,1.4987758406328895
60,60,0,fam,0.22340347429033688,1.4987758405864222,0.0,1.4987758406328895
61,61,1,fam,0.22340347425634105,1.4987758407385945,0.0,1.4987758406328895
62,62,2,fam,0.22340347423254395,1.4987758408451153,0.0,1.4987758406328895
63,63,0,fam,0.2234034742904505,1.4987758405859137,0.0,1.4987758406328895
64,64,1,fam,0.22340347427878993,1.4987758406381086,0.0,1.4987758406328895
65,65,2,fam,0.2234034742706275,1.4987758406746454,0.0,1.4987758406328895
66,66,0,fam_r,0.22340347429048948,1.4987758405857392,0.0,1.4987758406328895
67,67,1,fam_r,0.2234034742864899,1.498775840603642,0.0,1.4987758406328895
68,68,2,fam_r,0.2234034742836902,1.4987758406161742,0.0,1.4987758406328895
69,69,0,fam_r,0.22340347429050286,1.4987758405856793,0.0,1.4987758406328895
70,70,1,fam_r,0.22340347428913102,1.49877584059182,0.0,1.4987758406328895
71,71,2,fam_r,0.22340347428817073,1.4987758405961182,0.0,1.4987758406328895
72,72,0,fam_r,0.22340347429050744,1.4987758405856588,0.0,1.4987758406328895
73,73,1,fam_r,0.22340347429003687,1.4987758405877651,0.0,1.4987758406328895
