,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.07692307692307693,2.5649493574615367,0.0,2.192992886281932
1,1,1,fam,0.06451612903225806,2.740840023925201,0.0,2.192992886281932
2,2,2,fam,0.058823529411764705,2.833213344056216,0.0,2.192992886281932
3,3,0,fam,0.10614525139664804,2.2429468266743147,0.0,2.192992886281932
4,4,1,fam,0.10303687635574837,2.272668331956053,0.0,2.192992886281932
5,5,2,fam,0.10125772756341932,2.2900862542938167,0.0,2.192992886281932
6,6,0,fam,0.11047345767575323,2.20297998890684,0.0,2.192992886281932
7,7,1,fam,0.10979793489292815,2.2091135579804067,0.0,2.192992886281932
8,8,2,fam,0.10939657218502312,2.2127757223459894,0.0,2.192992886281932
9,9,0,fam,0.11134564010125515,2.19511604095099,0.0,2.192992886281932
10,10,1,fam,0.1111996251983239,2.1964282676900053,0.0,2.192992886281932
11,11,2,fam,0.11111219993188627,2.1972147779972566,0.0,2.192992886281932
12,12,0,fam,0.11153130896339691,2.19344992962031,0.0,2.192992886281932
13,13,1,fam,0.11149976579753043,2.193732788554749,0.0,2.192992886281932
14,14,2,fam,0.11148084846072187,2.1939024655189714,0.0,2.192992886281932
15,15,0,fam,0.11157128831976032,2.1930915352557605,0.0,2.192992886281932
16,16,1,fam,0.11156447481977513,2.193152605699076,0.0,2.192992886281932
17,17,2,fam,0.11156038711921652,2.1931892461749385,0.0,2.192992886281932
18,18,0,fam,0.11157991804214427,2.1930141910860472,0.0,2.192992886281932
19,19,1,fam,0.11157844631800871,2.19302738103875,0.0,2.192992886281932
20,20,2,fam,0.1115775633021626,2.1930352949268648,0.0,2.192992886281932
21,21,0,fam,0.11158178179089699,2.1929974879622214,0.0,2.192992886281932
22,22,1,fam,0.1115814638981048,2.1930003369330833,0.0,2.192992886281932
23,23,2,fam,0.11158127316329892,2.193002046311704,0.0,2.192992886281932
24,24,0,fam,0.11158218434797253,2.192993880237529,0.0,2.192992886281932
25,25,1,fam,0.11158211568311174,2.1929944956124863,0.0,2.192992886281932
26,26,2,fam,0.11158207448423584,2.192994864837279,0.0,2.192992886281932
27,27,0,fam,0.11158227129971043,2.192993100975996,0.0,2.192992886281932
28,28,1,fam,0.11158225646809969,2.1929932338968587,0.0,2.192992886281932
29,29,2,fam,0.11158224756913512,2.192993313649368,0.0,2.192992886281932
30,30,0,fam,0.11158229008125828,2.1929929326558315,0.0,2.192992886281932
31,31,1,fam,0.11158228687763032,2.192992961366732,0.0,2.192992886281932
32,32,2,fam,0.11158228495545362,2.1929929785932716,0.0,2.192992886281932
33,33,0,fam,0.11158229413807132,2.1929928962986915,0.0,2.192992886281932
34,34,1,fam,0.11158229344608768,2.1929929025002455,0.0,2.192992886281932
