,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.015873015873015872,4.143134726391533,0.0,4.054058404727026
1,1,1,fam,0.014705882352941176,4.219507705176107,0.0,4.054058404727026
2,2,2,fam,0.014492753623188406,4.23410650459726,0.0,4.054058404727026
3,3,0,fam,0.017341040462427744,4.054679305829669,0.0,4.054058404727026
4,4,1,fam,0.01733102253032929,4.055257173514054,0.0,4.054058404727026
5,5,2,fam,0.017329020332717188,4.055372706990007,0.0,4.054058404727026
6,6,0,fam,0.017351724775305558,4.054063366849747,0.0,4.054058404727026
7,7,1,fam,0.01735164459395765,4.05406798780439,0.0,4.054058404727026
8,8,2,fam,0.017351628557776992,4.054068911992757,0.0,4.054058404727026
9,9,0,fam,0.017351810188098084,4.054058444423682,0.0,4.054058404727026
10,10,1,fam,0.01735180954664488,4.054058481391192,0.0,4.054058404727026
11,11,2,fam,0.017351809418354246,4.054058488784694,0.0,4.054058404727026
12,12,0,fam,0.01735181087139648,4.054058405044599,0.0,4.054058404727026
13,13,1,fam,0.017351810866264854,4.0540584053403395,0.0,4.054058404727026
14,14,2,fam,0.01735181086523853,4.054058405399487,0.0,4.054058404727026
15,15,0,fam,0.017351810876862866,4.054058404729567,0.0,4.054058404727026
16,16,1,fam,0.017351810876821815,4.054058404731932,0.0,4.054058404727026
17,17,2,fam,0.017351810876813603,4.054058404732405,0.0,4.054058404727026
18,18,0,fam,0.017351810876906598,4.054058404727046,0.0,4.054058404727026
19,19,1,fam,0.01735181087690627,4.054058404727065,0.0,4.054058404727026
20,20,2,fam,0.017351810876906206,4.054058404727068,0.0,4.054058404727026
21,21,0,fam,0.01735181087690695,4.054058404727026,0.0,4.054058404727026
22,22,1,fam,0.017351810876906945,4.054058404727026,0.0,4.054058404727026
23,23,2,fam,0.017351810876906945,4.054058404727026,0.0,4.054058404727026
24,24,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
25,25,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
26,26,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
27,27,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
28,28,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
29,29,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
30,30,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
31,31,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
32,32,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
33,33,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
34,34,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
35,35,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
36,36,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
37,37,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
38,38,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
39,39,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
40,40,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
41,41,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
42,42,0,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
43,43,1,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
44,44,2,fam,0.017351810876906952,4.054058404727026,0.0,4.054058404727026
