,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.043478260869565216,3.1354942159291497,0.0,2.4112733987445467
1,1,1,fam,0.030303030303030304,3.4965075614664802,0.0,2.4112733987445467
2,2,2,fam,0.02631578947368421,3.6375861597263857,0.0,2.4112733987445467
3,3,0,fam,0.08641975308641973,2.4485390056171257,0.0,2.4112733987445467
4,4,1,fam,0.0838323353293413,2.4789364828014966,0.0,2.4112733987445467
5,5,2,fam,0.08259587020648966,2.4937955972052466,0.0,2.4112733987445467
6,6,0,fam,0.08931185944363101,2.415620995397479,0.0,2.4112733987445467
7,7,1,fam,0.08898614150255287,2.419274634829058,0.0,2.4112733987445467
8,8,2,fam,0.08882417182380777,2.4210964608020724,0.0,2.4112733987445467
9,9,0,fam,0.08965266412074921,2.411812362465125,0.0,2.4112733987445467
10,10,1,fam,0.0896119240207216,2.4122668872672777,0.0,2.4112733987445467
11,11,2,fam,0.0895915678524374,2.4124940722195234,0.0,2.4112733987445467
12,12,0,fam,0.08969495991096371,2.411340699779578,0.0,2.4112733987445467
13,13,1,fam,0.08968986702097455,2.411397481504963,0.0,2.4112733987445467
14,14,2,fam,0.08968732079285498,2.4114258711586394,0.0,2.4112733987445467
15,15,0,fam,0.08970024215687107,2.411281810290361,0.0,2.4112733987445467
16,16,1,fam,0.0896996055397604,2.411288907477107,0.0,2.4112733987445467
17,17,2,fam,0.0896992872345937,2.4112924560515916,0.0,2.4112733987445467
18,18,0,fam,0.08970090236380351,2.4112744501708456,0.0,2.4112733987445467
19,19,1,fam,0.08970082278657315,2.411275337310925,0.0,2.4112733987445467
20,20,2,fam,0.08970078299801093,2.4112757808806693,0.0,2.4112733987445467
21,21,0,fam,0.08970098488851698,2.41127353017257,0.0,2.4112733987445467
22,22,1,fam,0.08970097494136176,2.4112736410649505,0.0,2.4112733987445467
23,23,2,fam,0.08970096996778497,2.4112736965111363,0.0,2.4112733987445467
24,24,0,fam,0.08970099520408814,2.4112734151730457,0.0,2.4112733987445467
25,25,1,fam,0.08970099396069373,2.411273429034591,0.0,2.4112733987445467
26,26,2,fam,0.08970099333899652,2.411273435965364,0.0,2.4112733987445467
27,27,0,fam,0.08970099649353426,2.4112734007981094,0.0,2.4112733987445467
28,28,1,fam,0.08970099633810996,2.4112734025308025,0.0,2.4112733987445467
29,29,2,fam,0.0897009962603978,2.411273403397149,0.0,2.4112733987445467
30,30,0,fam,0.08970099665471502,2.4112733990012423,0.0,2.4112733987445467
31,31,1,fam,0.08970099663528698,2.411273399217829,0.0,2.4112733987445467
32,32,2,fam,0.08970099662557296,2.4112733993261224,0.0,2.4112733987445467
33,33,0,fam,0.08970099667486262,2.411273398776634,0.0,2.4112733987445467
34,34,1,fam,0.08970099667243411,2.411273398803707,0.0,2.4112733987445467
35,35,2,fam,0.08970099667121986,2.4112733988172437,0.0,2.4112733987445467
36,36,0,fam,0.08970099667738106,2.4112733987485577,0.0,2.4112733987445467
37,37,1,fam,0.0897009966770775,2.411273398751942,0.0,2.4112733987445467
38,38,2,fam,0.08970099667692571,2.411273398753634,0.0,2.4112733987445467
39,39,0,fam,0.08970099667769588,2.411273398745048,0.0,2.4112733987445467
40,40,1,fam,0.08970099667765792,2.4112733987454713,0.0,2.4112733987445467
41,41,2,fam,0.08970099667763895,2.4112733987456827,0.0,2.4112733987445467
42,42,0,fam,0.08970099667773522,2.4112733987446098,0.0,2.4112733987445467
43,43,1,fam,0.08970099667773047,2.4112733987446626,0.0,2.4112733987445467
44,44,2,fam,0.0897009966777281,2.411273398744689,0.0,2.4112733987445467
45,45,0,fam,0.08970099667774015,2.4112733987445547,0.0,2.4112733987445467
46,46,1,fam,0.08970099667773955,2.4112733987445614,0.0,2.4112733987445467
47,47,2,fam,0.08970099667773926,2.4112733987445645,0.0,2.4112733987445467
48,48,0,fam,0.08970099667774076,2.411273398744548,0.0,2.4112733987445467
49,49,1,fam,0.08970099667774069,2.4112733987445485,0.0,2.4112733987445467
50,50,2,fam,0.08970099667774065,2.411273398744549,0.0,2.4112733987445467
51,51,0,fam,0.08970099667774085,2.4112733987445467,0.0,2.4112733987445467
52,52,1,fam,0.08970099667774083,2.411273398744547,0.0,2.4112733987445467
53,53,2,fam,0.08970099667774083,2.411273398744547,0.0,2.4112733987445467
54,54,0,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
55,55,1,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
56,56,2,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
57,57,0,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
58,58,1,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
59,59,2,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
60,60,0,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
61,61,1,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
62,62,2,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
63,63,0,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
64,64,1,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
65,65,2,fam,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
66,66,0,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
67,67,1,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
68,68,2,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
69,69,0,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
70,70,1,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
71,71,2,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
72,72,0,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
73,73,1,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
74,74,2,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
75,75,0,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
76,76,1,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
77,77,2,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
78,78,0,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
79,79,1,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
80,80,2,fam_r,0.08970099667774084,2.4112733987445467,0.0,2.4112733987445467
0,0,0,fam,0.043478260869565216,3.1354942159291497,73.33333333333334,2.4112733987445467
1,1,1,fam,0.030303030303030304,3.4965075614664802,73.33333333333334,2.4112733987445467
2,2,2,fam,0.02631578947368421,3.6375861597263857,73.33333333333334,2.4112733987445467
3,3,0,fam,0.08641975308641973,2.4485390056171257,73.33333333333334,2.4112733987445467
4,4,1,fam,0.0838323353293413,2.4789364828014966,73.33333333333334,2.4112733987445467
5,5,2,fam,0.08259587020648966,2.4937955972052466,73.33333333333334,2.4112733987445467
6,6,0,fam,0.08931185944363101,2.415620995397479,73.33333333333334,2.4112733987445467
7,7,1,fam,0.08898614150255287,2.419274634829058,73.33333333333334,2.4112733987445467
8,8,2,fam,0.08882417182380777,2.4210964608020724,73.33333333333334,2.4112733987445467
9,9,0,fam,0.08965266412074921,2.411812362465125,73.33333333333334,2.4112733987445467
10,10,1,fam,0.0896119240207216,2.4122668872672777,73.33333333333334,2.4112733987445467
11,11,2,fam,0.0895915678524374,2.4124940722195234,73.33333333333334,2.4112733987445467
12,12,0,fam,0.08969495991096371,2.411340699779578,73.33333333333334,2.4112733987445467
13,13,1,fam,0.08968986702097455,2.411397481504963,73.33333333333334,2.4112733987445467
14,14,2,fam,0.08968732079285498,2.4114258711586394,73.33333333333334,2.4112733987445467
15,15,0,fam,0.08970024215687107,2.411281810290361,73.33333333333334,2.4112733987445467
16,16,1,fam,0.0896996055397604,2.411288907477107,73.33333333333334,2.4112733987445467
17,17,2,fam,0.0896992872345937,2.4112924560515916,73.33333333333334,2.4112733987445467
18,18,0,fam,0.08970090236380351,2.4112744501708456,73.33333333333334,2.4112733987445467
19,19,1,fam,0.08970082278657315,2.411275337310925,73.33333333333334,2.4112733987445467
20,20,2,fam,0.08970078299801093,2.4112757808806693,73.33333333333334,2.4112733987445467
21,21,0,fam,0.08970098488851698,2.41127353017257,73.33333333333334,2.4112733987445467
22,22,1,fam,0.08970097494136176,2.4112736410649505,73.33333333333334,2.4112733987445467
23,23,2,fam,0.08970096996778497,2.4112736965111363,73.33333333333334,2.4112733987445467
24,24,0,fam,0.08970099520408814,2.4112734151730457,73.33333333333334,2.4112733987445467
25,25,1,fam,0.08970099396069373,2.411273429034591,73.33333333333334,2.4112733987445467
26,26,2,fam,0.08970099333899652,2.411273435965364,73.33333333333334,2.4112733987445467
27,27,0,fam,0.08970099649353426,2.4112734007981094,73.33333333333334,2.4112733987445467
28,28,1,fam,0.08970099633810996,2.4112734025308025,73.33333333333334,2.4112733987445467
29,29,2,fam,0.0897009962603978,2.411273403397149,73.33333333333334,2.4112733987445467
30,30,0,fam,0.08970099665471502,2.4112733990012423,73.33333333333334,2.4112733987445467
31,31,1,fam,0.08970099663528698,2.411273399217829,73.33333333333334,2.4112733987445467
32,32,2,fam,0.08970099662557296,2.4112733993261224,73.33333333333334,2.4112733987445467
33,33,0,fam,0.08970099667486262,2.411273398776634,73.33333333333334,2.4112733987445467
34,34,1,fam,0.08970099667243411,2.411273398803707,73.33333333333334,2.4112733987445467
35,35,2,fam,0.08970099667121986,2.4112733988172437,73.33333333333334,2.4112733987445467
36,36,0,fam,0.08970099667738106,2.4112733987485577,73.33333333333334,2.4112733987445467
37,37,1,fam,0.0897009966770775,2.411273398751942,73.33333333333334,2.4112733987445467
38,38,2,fam,0.08970099667692571,2.411273398753634,73.33333333333334,2.4112733987445467
39,39,0,fam,0.08970099667769588,2.411273398745048,73.33333333333334,2.4112733987445467
40,40,1,fam,0.08970099667765792,2.4112733987454713,73.33333333333334,2.4112733987445467
41,41,2,fam,0.08970099667763895,2.4112733987456827,73.33333333333334,2.4112733987445467
42,42,0,fam,0.08970099667773522,2.4112733987446098,73.33333333333334,2.4112733987445467
43,43,1,fam,0.08970099667773047,2.4112733987446626,73.33333333333334,2.4112733987445467
44,44,2,fam,0.0897009966777281,2.411273398744689,73.33333333333334,2.4112733987445467
45,45,0,fam,0.08970099667774015,2.4112733987445547,73.33333333333334,2.4112733987445467
46,46,1,fam,0.08970099667773955,2.4112733987445614,73.33333333333334,2.4112733987445467
47,47,2,fam,0.08970099667773926,2.4112733987445645,73.33333333333334,2.4112733987445467
48,48,0,fam,0.08970099667774076,2.411273398744548,73.33333333333334,2.4112733987445467
49,49,1,fam,0.08970099667774069,2.4112733987445485,73.33333333333334,2.4112733987445467
50,50,2,fam,0.08970099667774065,2.411273398744549,73.33333333333334,2.4112733987445467
51,51,0,fam,0.08970099667774085,2.4112733987445467,73.33333333333334,2.4112733987445467
52,52,1,fam,0.08970099667774083,2.411273398744547,73.33333333333334,2.4112733987445467
53,53,2,fam,0.08970099667774083,2.411273398744547,73.33333333333334,2.4112733987445467
54,54,0,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
55,55,1,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
56,56,2,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
57,57,0,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
58,58,1,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
59,59,2,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
60,60,0,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
61,61,1,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
62,62,2,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
63,63,0,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
64,64,1,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
65,65,2,fam,0.08970099667774084,2.4112733987445467,73.33333333333334,2.4112733987445467
66,66,3,recov,0.02325581395348837,3.7612001156935624,73.33333333333334,2.4112733987445467
67,67,4,recov,0.02325581395348837,3.7612001156935624,73.33333333333334,2.4112733987445467
68,68,5,recov,0.02325581395348837,3.7612001156935624,73.33333333333334,2.4112733987445467
69,69,3,recov,0.08139534883720928,2.5084371471981948,73.33333333333334,2.4112733987445467
70,70,4,recov,0.08139534883720928,2.5084371471981948,73.33333333333334,2.4112733987445467
71,71,5,recov,0.08139534883720928,2.5084371471981948,73.33333333333334,2.4112733987445467
72,72,3,recov,0.0886627906976744,2.4229149737600326,73.33333333333334,2.4112733987445467
73,73,4,recov,0.0886627906976744,2.4229149737600326,73.33333333333334,2.4112733987445467
74,74,5,recov,0.0886627906976744,2.4229149737600326,73.33333333333334,2.4112733987445467
75,75,3,recov,0.08957122093023254,2.41272120557049,73.33333333333334,2.4112733987445467
76,76,4,recov,0.08957122093023254,2.41272120557049,73.33333333333334,2.4112733987445467
77,77,5,recov,0.08957122093023254,2.41272120557049,73.33333333333334,2.4112733987445467
78,78,3,recov,0.0896847747093023,2.411454260006366,73.33333333333334,2.4112733987445467
79,79,4,recov,0.0896847747093023,2.411454260006366,73.33333333333334,2.4112733987445467
80,80,5,recov,0.0896847747093023,2.411454260006366,73.33333333333334,2.4112733987445467
81,81,3,recov,0.08969896893168602,2.4112960046134835,73.33333333333334,2.4112733987445467
82,82,4,recov,0.08969896893168602,2.4112960046134835,73.33333333333334,2.4112733987445467
83,83,5,recov,0.08969896893168602,2.4112960046134835,73.33333333333334,2.4112733987445467
84,84,3,recov,0.08970074320948399,2.4112762244502175,73.33333333333334,2.4112733987445467
85,85,4,recov,0.08970074320948399,2.4112762244502175,73.33333333333334,2.4112733987445467
86,86,5,recov,0.08970074320948399,2.4112762244502175,73.33333333333334,2.4112733987445467
87,87,3,recov,0.08970096499420874,2.411273751957319,73.33333333333334,2.4112733987445467
88,88,4,recov,0.08970096499420874,2.411273751957319,73.33333333333334,2.4112733987445467
89,89,5,recov,0.08970096499420874,2.411273751957319,73.33333333333334,2.4112733987445467
90,90,3,recov,0.08970099271729932,2.4112734428961367,73.33333333333334,2.4112733987445467
91,91,4,recov,0.08970099271729932,2.4112734428961367,73.33333333333334,2.4112733987445467
92,92,5,recov,0.08970099271729932,2.4112734428961367,73.33333333333334,2.4112733987445467
93,93,3,recov,0.08970099618268565,2.4112734042634956,73.33333333333334,2.4112733987445467
94,94,4,recov,0.08970099618268565,2.4112734042634956,73.33333333333334,2.4112733987445467
95,95,5,recov,0.08970099618268565,2.4112734042634956,73.33333333333334,2.4112733987445467
96,96,3,recov,0.08970099661585894,2.4112733994344153,73.33333333333334,2.4112733987445467
97,97,4,recov,0.08970099661585894,2.4112733994344153,73.33333333333334,2.4112733987445467
98,98,5,recov,0.08970099661585894,2.4112733994344153,73.33333333333334,2.4112733987445467
99,99,3,recov,0.08970099667000561,2.4112733988307804,73.33333333333334,2.4112733987445467
100,100,4,recov,0.08970099667000561,2.4112733988307804,73.33333333333334,2.4112733987445467
101,101,5,recov,0.08970099667000561,2.4112733988307804,73.33333333333334,2.4112733987445467
102,102,3,recov,0.08970099667677393,2.411273398755326,73.33333333333334,2.4112733987445467
103,103,4,recov,0.08970099667677393,2.411273398755326,73.33333333333334,2.4112733987445467
104,104,5,recov,0.08970099667677393,2.411273398755326,73.33333333333334,2.4112733987445467
105,105,3,recov,0.08970099667761998,2.411273398745894,73.33333333333334,2.4112733987445467
106,106,4,recov,0.08970099667761998,2.411273398745894,73.33333333333334,2.4112733987445467
107,107,5,recov,0.08970099667761998,2.411273398745894,73.33333333333334,2.4112733987445467
108,108,3,recov,0.08970099667772574,2.411273398744715,73.33333333333334,2.4112733987445467
109,109,4,recov,0.08970099667772574,2.411273398744715,73.33333333333334,2.4112733987445467
110,110,5,recov,0.08970099667772574,2.411273398744715,73.33333333333334,2.4112733987445467
111,111,3,recov,0.08970099667773895,2.411273398744568,73.33333333333334,2.4112733987445467
112,112,4,recov,0.08970099667773895,2.411273398744568,73.33333333333334,2.4112733987445467
113,113,5,recov,0.08970099667773895,2.411273398744568,73.33333333333334,2.4112733987445467
114,114,3,recov,0.0897009966777406,2.4112733987445494,73.33333333333334,2.4112733987445467
