,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.07692307692307693,2.5649493574615367,0.0,9.210452256794188
1,1,1,fam,9.999870001689977e-07,13.815523557879775,0.0,9.210452256794188
2,2,2,fam,9.900862662163754e-07,13.825473760021737,0.0,9.210452256794188
3,3,0,fam,9.998881313278828e-05,9.210452246906067,0.0,9.210452256794188
4,4,1,fam,9.998871414513628e-05,9.210453236893825,0.0,9.210452256794188
5,5,2,fam,9.998871315526072e-05,9.210453246793698,0.0,9.210452256794188
6,6,0,fam,9.998881214408785e-05,9.210452256794177,0.0,9.210452256794188
7,7,1,fam,9.998881214398888e-05,9.210452256795167,0.0,9.210452256794188
8,8,2,fam,9.998881214398789e-05,9.210452256795177,0.0,9.210452256794188
9,9,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
10,10,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
11,11,2,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
12,12,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
13,13,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
14,14,2,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
15,15,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
16,16,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
17,17,2,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
18,18,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
19,19,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
20,20,2,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
21,21,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
22,22,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
23,23,2,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
24,24,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
25,25,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
26,26,2,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
27,27,0,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
28,28,1,fam,9.998881214408686e-05,9.210452256794188,0.0,9.210452256794188
