,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,0.0,5.901349652944397
1,1,1,fam,0.0019492417449612101,6.240314830765597,0.0,5.901349652944397
2,2,2,fam,0.001949165833040926,6.240353775857291,0.0,5.901349652944397
3,3,0,fam,0.0019879938783765503,6.220629250039945,0.0,5.901349652944397
4,4,1,fam,0.001987916618053716,6.220668114256287,0.0,5.901349652944397
5,5,2,fam,0.0019878394409871742,6.220706938100308,0.0,5.901349652944397
6,6,0,fam,0.0020265451102151988,6.2014228519831915,0.0,5.901349652944397
7,7,1,fam,0.002026466596833148,6.201461595213034,0.0,5.901349652944397
8,8,2,fam,0.002026388168038729,6.2015002982009175,0.0,5.901349652944397
9,9,0,fam,0.002064971865616914,6.182638677060543,0.0,5.901349652944397
10,10,1,fam,0.002064892112504523,6.18267729969452,0.0,5.901349652944397
11,11,2,fam,0.002064812445296201,6.182715882216449,0.0,5.901349652944397
12,12,0,fam,0.002103274574228253,6.164259827670429,0.0,5.901349652944397
13,13,1,fam,0.002103193594610629,6.164298330097825,0.0,5.901349652944397
14,14,2,fam,0.0021031127021987365,6.164336792542637,0.0,5.901349652944397
15,15,0,fam,0.0021414536640402674,6.146270398294339,0.0,5.901349652944397
16,16,1,fam,0.0021413714710395056,6.146308780903099,0.0,5.901349652944397
17,17,2,fam,0.0021412893665314846,6.146347123658289,0.0,5.901349652944397
18,18,0,fam,0.0021795095613959432,6.1286553993278226,0.0,5.901349652944397
19,19,1,fam,0.0021794261680318774,6.128693662504548,0.0,5.901349652944397
20,20,2,fam,0.0021793428644330307,6.128731885956278,0.0,5.901349652944397
21,21,0,fam,0.002217442690997607,6.111400688084013,0.0,5.901349652944397
22,22,1,fam,0.0022173581101885536,6.111438832213977,0.0,5.901349652944397
23,23,2,fam,0.0022172736204027887,6.111476936747074,0.0,5.901349652944397
24,24,0,fam,0.0022552534759142863,6.09449290617418,0.0,5.901349652944397
25,25,1,fam,0.0022551677204777853,6.094530931641327,0.0,5.901349652944397
26,26,2,fam,0.002255082057308351,6.094568917639294,0.0,5.901349652944397
27,27,0,fam,0.002292942337589033,6.077919422570828,0.0,5.901349652944397
28,28,1,fam,0.00229285542024258,6.077957329757779,0.0,5.901349652944397
29,29,2,fam,0.0022927685963928025,6.077995197602798,0.0,5.901349652944397
30,30,0,fam,0.0023305096958462102,6.06166828174554,0.0,5.901349652944397
31,31,1,fam,0.0023304216292079857,6.0617060710335995,0.0,5.901349652944397
32,32,2,fam,0.002330333657281994,6.0617438211065355,0.0,5.901349652944397
33,33,0,fam,0.0023679559688987335,6.045728156348314,0.0,5.901349652944397
34,34,1,fam,0.002367866765488327,6.045765828117474,0.0,5.901349652944397
35,35,2,fam,0.0023677776579917745,6.0458034607978846,0.0,5.901349652944397
36,36,0,fam,0.0024052815733552812,6.03008830395934,0.0,5.901349652944397
37,37,1,fam,0.002405191245594408,6.030125858588285,0.0,5.901349652944397
38,38,2,fam,0.0024051010149351926,6.0301633742544185,0.0,5.901349652944397
39,39,0,fam,0.002442486924227462,6.014738527499757,0.0,5.901349652944397
40,40,1,fam,0.0024423954844406772,6.01477596536587,0.0,5.901349652944397
41,41,2,fam,0.0024423041429296496,6.014813364394676,0.0,5.901349652944397
42,42,0,fam,0.0024795724349369443,5.999669138936104,0.0,5.901349652944397
43,43,1,fam,0.002479479895352348,5.999706460415469,0.0,5.901349652944397
44,44,2,fam,0.002479387455204021,5.999743743182602,0.0,5.901349652944397
45,45,0,fam,0.0025165385173225485,5.98487092595498,0.0,5.901349652944397
46,46,1,fam,0.002516444890072491,5.98490813142239,0.0,5.901349652944397
47,47,2,fam,0.0025163513634057395,5.984945298302213,0.0,5.901349652944397
48,48,0,fam,0.002553385581647304,5.970335121320956,0.0,5.901349652944397
49,49,1,fam,0.0025532908787690802,5.9703722111499165,0.0,5.901349652944397
50,50,2,fam,0.0025531962776078384,5.9704092625155045,0.0,5.901349652944397
51,51,0,fam,0.0025901140366054627,5.956053374662566,0.0,5.901349652944397
52,52,1,fam,0.002590018270042007,5.956090349225297,0.0,5.901349652944397
53,53,2,fam,0.002589922606315957,5.956127285448449,0.0,5.901349652944397
54,54,0,fam,0.002626724289329483,5.942017726459098,0.0,5.901349652944397
55,55,1,fam,0.0026266274709300535,5.942054586126548,0.0,5.901349652944397
56,56,2,fam,0.002626530756475315,5.942091407577783,0.0,5.901349652944397
57,57,0,fam,0.0026632167453969685,5.928220584025356,0.0,5.901349652944397
58,58,1,fam,0.0026631188869178308,5.928257329167196,0.0,5.901349652944397
59,59,2,fam,0.00266302113347764,5.928294036215763,0.0,5.901349652944397
60,60,0,fam,0.002699591808837579,5.914654699312998,0.0,5.901349652944397
61,61,1,fam,0.0026994929219426823,5.914691330297633,0.0,5.901349652944397
62,62,2,fam,0.0026993941411680693,5.914727923311515,0.0,5.901349652944397
63,63,0,fam,0.002735849882139897,5.901313148366044,0.0,5.901349652944397
64,64,1,fam,0.0027357499784015477,5.901349665560614,0.0,5.901349652944397
65,65,2,fam,0.002735650181852005,5.9013861449065335,0.0,5.901349652944397
66,66,0,fam_r,0.002771991366258262,5.888189312284777,0.0,5.901349652944397
