,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.07692307692307693,2.5649493574615367,0.0,2.6540214258441264
1,1,1,fam,0.07017543859649122,2.6567569067146595,0.0,2.6540214258441264
2,2,2,fam,0.06956521739130435,2.665490586683414,0.0,2.6540214258441264
3,3,0,fam,0.07037358818418767,2.6539372540494437,0.0,2.6540214258441264
4,4,1,fam,0.07036747458952307,2.6540241312485775,0.0,2.6540214258441264
5,5,2,fam,0.07036686328847808,2.654032818553385,0.0,2.6540214258441264
6,6,0,fam,0.07036767088491032,2.6540213416769096,0.0,2.6540214258441264
7,7,1,fam,0.07036766477188866,2.654021428549501,0.0,2.6540214258441264
8,8,2,fam,0.07036766416058654,2.65402143723676,0.0,2.6540214258441264
9,9,0,fam,0.07036766496818221,2.654021425759959,0.0,2.6540214258441264
10,10,1,fam,0.07036766496206918,2.6540214258468318,0.0,2.6540214258441264
11,11,2,fam,0.0703676649614579,2.654021425855519,0.0,2.6540214258441264
12,12,0,fam,0.07036766496226549,2.654021425844042,0.0,2.6540214258441264
13,13,1,fam,0.07036766496225937,2.654021425844129,0.0,2.6540214258441264
14,14,2,fam,0.07036766496225876,2.654021425844138,0.0,2.6540214258441264
15,15,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
16,16,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
17,17,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
18,18,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
19,19,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
20,20,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
21,21,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
22,22,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
23,23,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
24,24,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
25,25,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
26,26,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
27,27,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
28,28,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
29,29,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
30,30,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
31,31,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
32,32,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
33,33,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
34,34,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
35,35,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
36,36,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
37,37,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
38,38,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
39,39,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
40,40,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
41,41,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
42,42,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
43,43,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
44,44,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
45,45,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
46,46,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
47,47,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
48,48,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
49,49,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
50,50,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
51,51,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
52,52,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
53,53,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
54,54,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
55,55,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
56,56,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
57,57,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
58,58,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
59,59,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
60,60,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
61,61,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
62,62,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
63,63,0,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
64,64,1,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
65,65,2,fam,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
66,66,0,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
67,67,1,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
68,68,2,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
69,69,0,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
70,70,1,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
71,71,2,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
72,72,0,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
73,73,1,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
74,74,2,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
75,75,0,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
76,76,1,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
77,77,2,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
78,78,0,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
79,79,1,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
80,80,2,fam_r,0.07036766496225956,2.6540214258441264,0.0,2.6540214258441264
0,0,0,fam,0.07692307692307693,2.5649493574615367,73.33333333333334,2.6540214258441264
1,1,1,fam,0.07017543859649122,2.6567569067146595,73.33333333333334,2.6540214258441264
