,time_step,stimulus,type,familiarity,novelty,dN,steady
0,0,0,fam,0.06666666666666667,2.70805020110221,0.0,1.2950046690284
1,1,1,fam,0.06153846153846154,2.7880929087757464,0.0,1.2950046690284
2,2,2,fam,0.05718370264474625,2.8614863399915995,0.0,1.2950046690284
3,3,0,fam,0.11891036132023165,2.1293853359346957,0.0,1.2950046690284
4,4,1,fam,0.11167223605883392,2.192187161915168,0.0,1.2950046690284
5,5,2,fam,0.10532515978773727,2.250702954025995,0.0,1.2950046690284
6,6,0,fam,0.15298523053521412,1.8774138946988392,0.0,1.2950046690284
7,7,1,fam,0.1453212603149081,1.9288083989795144,0.0,1.2950046690284
8,8,2,fam,0.13845458006715164,1.9772129488928176,0.0,1.2950046690284
9,9,0,fam,0.17695592972291652,1.7318545620264145,0.0,1.2950046690284
10,10,1,fam,0.16945876575322388,1.7751456516490367,0.0,1.2950046690284
11,11,2,fam,0.16263715624001296,1.8162335948123711,0.0,1.2950046690284
12,12,0,fam,0.19472938383762714,1.6361444594618801,0.0,1.2950046690284
13,13,1,fam,0.18761102734969368,1.6733844629558228,0.0,1.2950046690284
14,14,2,fam,0.1810585944346388,1.7089345739460928,0.0,1.2950046690284
15,15,0,fam,0.20842827257937266,1.568160313336386,0.0,1.2950046690284
16,16,1,fam,0.20175295458911818,1.6007113271357531,0.0,1.2950046690284
17,17,2,fam,0.19555263332199616,1.6319257116376027,0.0,1.2950046690284
18,18,0,fam,0.21930521192687666,1.517290857644278,0.0,1.2950046690284
19,19,1,fam,0.21307670019679167,1.5461030832706735,0.0,1.2950046690284
20,20,2,fam,0.2072494467414208,1.573832154492994,0.0,1.2950046690284
21,21,0,fam,0.22814710756506879,1.4777646494665655,0.0,1.2950046690284
22,22,1,fam,0.22234450640492479,1.5035272693019839,0.0,1.2950046690284
23,23,2,fam,0.21688353955441622,1.528394753589158,0.0,1.2950046690284
24,24,0,fam,0.23547318278823498,1.4461582455204245,0.0,1.2950046690284
25,25,1,fam,0.2300664708982656,1.4693870079070233,0.0,1.2950046690284
26,26,2,fam,0.22495296581896176,1.4918639394344058,0.0,1.2950046690284
